return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount,customer_id,order_date,product_name,category
RET-041405,663096,734,2019-05-14,wrong_size,2,7816.21,147297,2019-05-02,HanoiStreet RP-22,Outdoor
RET-041406,663116,1496,2019-05-23,late_delivery,3,11910.45,149303,2019-04-30,VietMode RP-88,Outdoor
RET-041407,663117,1495,2019-05-19,changed_mind,1,4041.32,149303,2019-04-30,VietMode RP-87,Outdoor
RET-041408,663119,2218,2019-05-10,defective,1,1740.78,149319,2019-04-30,VietMotion RP-15,Outdoor
RET-041409,663151,415,2019-05-24,changed_mind,1,9395.35,40329,2019-05-02,SaigonFlex UM-20,Streetwear
RET-041410,663191,636,2019-05-31,changed_mind,8,77400.54,52931,2019-05-04,SaigonFlex UC-01,Streetwear
RET-041411,663201,108,2019-05-17,changed_mind,3,31687.45,114236,2019-05-04,DragonWear UM-35,Streetwear
RET-041412,663209,1223,2019-05-15,changed_mind,1,4387.41,118591,2019-05-03,MekongFit UC-25,Streetwear
RET-041413,663226,1077,2019-05-29,defective,3,11357.92,79138,2019-05-04,MekongFit RP-23,Outdoor
RET-041414,663226,1078,2019-05-24,defective,2,7811.33,79138,2019-05-04,MekongFit RP-24,Outdoor
RET-041415,663229,1987,2019-05-16,not_as_described,3,5340.83,92571,2019-05-03,UrbanVN RS-06,Outdoor
RET-041416,663299,2143,2019-05-14,not_as_described,1,4924.87,46112,2019-05-03,PhoenixWear UR-19,Streetwear
RET-041420,663376,2363,2019-05-11,not_as_described,3,32543.01,15407,2019-05-04,VietMotion UC-11,Streetwear
RET-041421,663380,2236,2019-05-24,wrong_size,1,2037.69,1879,2019-05-04,VietMotion RP-33,Outdoor
RET-041422,663380,2237,2019-05-28,wrong_size,7,15082.01,1879,2019-05-04,VietMotion RP-34,Outdoor
RET-041423,663418,487,2019-05-20,wrong_size,1,12279.15,75036,2019-05-05,SaigonFlex UM-92,Streetwear
RET-041424,663423,1217,2019-05-28,wrong_size,3,19223.77,45784,2019-05-06,MekongFit UC-19,Streetwear
RET-041425,663428,1866,2019-05-15,changed_mind,5,60198.59,29119,2019-05-07,BambooCraft UM-04,Streetwear
RET-041426,663459,487,2019-05-29,changed_mind,3,36568.9,109975,2019-05-06,SaigonFlex UM-92,Streetwear
RET-041427,663461,400,2019-05-27,not_as_described,8,75179.19,83296,2019-05-08,SaigonFlex UM-05,Streetwear
RET-041428,663467,1217,2019-05-23,defective,1,6939.01,101129,2019-05-05,MekongFit UC-19,Streetwear
RET-041429,663484,548,2019-05-11,not_as_described,6,35552.22,131484,2019-05-04,SaigonFlex UC-13,Streetwear
RET-041430,663500,491,2019-05-27,defective,1,10930.25,143435,2019-05-06,SaigonFlex UM-96,Streetwear
RET-041431,663518,779,2019-06-04,late_delivery,1,3360.67,146955,2019-05-07,HanoiStreet RP-67,Outdoor
RET-041432,663547,779,2019-05-23,wrong_size,4,15172.01,48526,2019-05-09,HanoiStreet RP-67,Outdoor
RET-041433,663547,780,2019-05-24,late_delivery,2,7957.71,48526,2019-05-09,HanoiStreet RP-68,Outdoor
RET-041434,663547,1182,2019-05-18,changed_mind,1,2018.48,48526,2019-05-09,MekongFit UE-18,Streetwear
RET-041436,663567,1142,2019-06-02,wrong_size,3,22183.66,61855,2019-05-09,MekongFit UM-19,Streetwear
RET-041437,663629,760,2019-05-15,changed_mind,1,1665.12,109636,2019-05-06,HanoiStreet RP-48,Outdoor
RET-041439,663652,2332,2019-05-28,late_delivery,1,5562.75,129736,2019-05-09,VietMotion UE-06,Streetwear
RET-041441,663672,426,2019-05-15,not_as_described,1,10137.38,142422,2019-05-07,SaigonFlex UM-31,Streetwear
RET-041443,663757,322,2019-05-22,changed_mind,1,7682.02,22264,2019-05-08,LotusWear UE-43,Streetwear
RET-041444,663767,828,2019-05-27,wrong_size,5,43398.92,25785,2019-05-09,HanoiStreet UM-12,Streetwear
RET-041446,663801,578,2019-06-04,wrong_size,1,8408.29,109709,2019-05-10,SaigonFlex UC-43,Streetwear
RET-041447,663802,2067,2019-05-30,wrong_size,6,35172.51,109446,2019-05-10,UrbanVN UC-02,Streetwear
RET-041448,663813,580,2019-05-19,not_as_described,3,27093.97,100936,2019-05-10,SaigonFlex UC-45,Streetwear
RET-041449,663818,1997,2019-06-03,defective,1,8204.29,92849,2019-05-10,UrbanVN UM-04,Streetwear
RET-041451,663842,2218,2019-05-27,defective,1,1723.56,156166,2019-05-09,VietMotion RP-15,Outdoor
RET-041452,663842,2219,2019-06-02,defective,1,1658.45,156166,2019-05-09,VietMotion RP-16,Outdoor
RET-041456,663875,981,2019-05-12,wrong_size,2,3817.31,150708,2019-05-07,HanoiStreet UC-44,Streetwear
RET-041457,663896,1140,2019-05-24,late_delivery,2,17723.93,8904,2019-05-11,MekongFit UM-17,Streetwear
RET-041458,663915,2236,2019-06-03,wrong_size,1,1975.16,65346,2019-05-07,VietMotion RP-33,Outdoor
RET-041459,663934,2395,2019-06-03,changed_mind,2,3526.53,23519,2019-05-11,VietMotion YY-04,GenZ
RET-041460,663935,2367,2019-05-23,wrong_size,1,5947.91,23619,2019-05-10,VietMotion UC-15,Streetwear
RET-041461,663953,1212,2019-05-21,not_as_described,3,13457.78,27959,2019-05-11,MekongFit UC-14,Streetwear
RET-041462,663968,1145,2019-06-06,wrong_size,3,11916.81,114419,2019-05-09,MekongFit UR-02,Streetwear
RET-041463,664000,2055,2019-05-18,wrong_size,7,45049.34,100656,2019-05-10,UrbanVN UE-15,Streetwear
RET-041465,664013,1229,2019-05-27,wrong_size,2,6475.26,123612,2019-05-11,MekongFit UC-31,Streetwear
RET-041466,664023,491,2019-05-28,not_as_described,2,19520.75,113304,2019-05-09,SaigonFlex UM-96,Streetwear
RET-041467,664033,2368,2019-05-22,changed_mind,2,17436.13,142212,2019-05-10,VietMotion UC-16,Streetwear
RET-041468,664041,585,2019-05-28,defective,4,18531.84,151001,2019-05-09,SaigonFlex UC-50,Streetwear
RET-041469,664050,2350,2019-05-17,changed_mind,2,8803.38,42046,2019-05-09,VietMotion UE-24,Streetwear
RET-041470,664056,1182,2019-05-26,late_delivery,3,5810.77,11506,2019-05-10,MekongFit UE-18,Streetwear
RET-041471,664060,438,2019-05-22,changed_mind,2,20519.67,16795,2019-05-11,SaigonFlex UM-43,Streetwear
RET-041472,664064,2058,2019-05-23,wrong_size,2,6219.1,2883,2019-05-09,UrbanVN UE-18,Streetwear
RET-041473,664086,2367,2019-05-19,wrong_size,8,45183.1,61811,2019-05-12,VietMotion UC-15,Streetwear
RET-041474,664097,615,2019-05-20,wrong_size,1,7946.27,77746,2019-05-11,SaigonFlex UC-80,Streetwear
RET-041475,664161,2236,2019-06-02,changed_mind,4,7694.85,125595,2019-05-11,VietMotion RP-33,Outdoor
RET-041476,664161,2237,2019-06-04,changed_mind,1,1987.83,125595,2019-05-11,VietMotion RP-34,Outdoor
RET-041478,664200,2331,2019-05-24,changed_mind,1,6626.11,153458,2019-05-10,VietMotion UE-05,Streetwear
RET-041480,664240,2189,2019-06-03,not_as_described,1,3650.77,54917,2019-05-12,VietMotion MA-03,Casual
RET-041482,664246,690,2019-05-31,defective,4,17882.4,24188,2019-05-13,SaigonFlex UC-55,Streetwear
RET-041483,664273,945,2019-06-06,not_as_described,2,14537.29,79418,2019-05-10,HanoiStreet UC-08,Streetwear
RET-041484,664278,404,2019-06-10,defective,2,41049.88,127747,2019-05-13,SaigonFlex UM-09,Streetwear
RET-041485,664284,2150,2019-06-01,defective,2,11687.87,107244,2019-05-09,PhoenixWear UE-03,Streetwear
RET-041486,664295,1809,2019-05-31,defective,3,7304.07,140601,2019-05-10,SaigonCore YY-04,GenZ
RET-041487,664297,759,2019-05-22,defective,1,1846.32,132961,2019-05-10,HanoiStreet RP-47,Outdoor
RET-041488,664305,2150,2019-05-30,not_as_described,3,16858.98,150505,2019-05-10,PhoenixWear UE-03,Streetwear
RET-041490,664333,1905,2019-06-10,wrong_size,7,71591.63,10616,2019-05-15,BambooCraft UC-24,Streetwear
RET-041491,664336,438,2019-06-05,wrong_size,1,11018.15,9148,2019-05-15,SaigonFlex UM-43,Streetwear
RET-041492,664367,674,2019-05-21,wrong_size,3,24959.86,64602,2019-05-11,SaigonFlex UC-39,Streetwear
RET-041493,664374,1182,2019-05-27,changed_mind,6,13087.7,63221,2019-05-14,MekongFit UE-18,Streetwear
RET-041494,664378,633,2019-06-04,wrong_size,7,41966.65,54630,2019-05-12,SaigonFlex UC-98,Streetwear
RET-041495,664385,596,2019-05-21,wrong_size,8,72590.57,18026,2019-05-13,SaigonFlex UC-61,Streetwear
RET-041496,664392,604,2019-05-22,defective,2,11842.12,70661,2019-05-11,SaigonFlex UC-69,Streetwear
RET-041497,664404,487,2019-05-28,wrong_size,1,11717.5,77878,2019-05-15,SaigonFlex UM-92,Streetwear
RET-041499,664435,2189,2019-05-28,changed_mind,3,10940.0,103041,2019-05-13,VietMotion MA-03,Casual
RET-041502,664457,1866,2019-06-03,late_delivery,5,59866.19,47414,2019-05-12,BambooCraft UM-04,Streetwear
RET-041503,664472,599,2019-05-28,not_as_described,3,30417.33,86657,2019-05-14,SaigonFlex UC-64,Streetwear
RET-041504,664475,1053,2019-06-12,defective,2,6693.07,78833,2019-05-14,MekongFit MA-11,Casual
RET-041506,664499,1043,2019-06-01,changed_mind,3,13490.38,108927,2019-05-14,MekongFit MA-01,Casual
RET-041507,664505,1182,2019-05-23,defective,2,4138.78,155673,2019-05-13,MekongFit UE-18,Streetwear
RET-041509,664533,1942,2019-05-23,not_as_described,3,4039.35,136297,2019-05-14,UrbanVN RP-17,Outdoor
RET-041510,664533,1943,2019-06-06,wrong_size,4,5597.86,136297,2019-05-14,UrbanVN RP-18,Outdoor
RET-041512,664569,2350,2019-06-04,not_as_described,2,8806.66,10836,2019-05-13,VietMotion UE-24,Streetwear
RET-041513,664577,650,2019-05-25,changed_mind,2,12110.16,14550,2019-05-13,SaigonFlex UC-15,Streetwear
RET-041514,664607,1223,2019-06-08,defective,1,4372.17,44039,2019-05-14,MekongFit UC-25,Streetwear
RET-041515,664627,438,2019-06-09,changed_mind,5,56937.3,55228,2019-05-13,SaigonFlex UM-43,Streetwear
RET-041516,664633,2332,2019-06-08,not_as_described,1,5000.84,22537,2019-05-16,VietMotion UE-06,Streetwear
RET-041517,664634,981,2019-05-27,wrong_size,6,10323.12,17606,2019-05-14,HanoiStreet UC-44,Streetwear
RET-041518,664640,501,2019-05-25,not_as_described,2,25351.18,18136,2019-05-13,SaigonFlex UM-06,Streetwear
RET-041519,664640,2045,2019-06-05,defective,2,9651.76,18136,2019-05-13,UrbanVN UE-05,Streetwear
RET-041520,664683,438,2019-05-27,wrong_size,6,60858.34,30096,2019-05-14,SaigonFlex UM-43,Streetwear
RET-041521,664705,1009,2019-06-08,wrong_size,3,3823.09,118227,2019-05-12,HanoiStreet YY-10,GenZ
RET-041522,664725,764,2019-06-02,late_delivery,2,6672.76,101215,2019-05-12,HanoiStreet RP-52,Outdoor
RET-041523,664817,1707,2019-06-04,defective,3,3968.31,149221,2019-05-13,NamStyle YY-18,GenZ
RET-041524,664818,17,2019-06-03,wrong_size,3,12792.25,149564,2019-05-13,DragonWear MA-17,Casual
RET-041525,664825,2215,2019-06-01,not_as_described,1,4246.68,147739,2019-05-16,VietMotion RP-12,Outdoor
RET-041526,664827,1989,2019-06-03,changed_mind,4,16450.92,58265,2019-05-13,UrbanVN RS-08,Outdoor
RET-041527,664837,1137,2019-06-11,changed_mind,1,8393.14,42022,2019-05-13,MekongFit UM-14,Streetwear
RET-041528,664847,927,2019-06-03,changed_mind,1,5374.11,16366,2019-05-13,HanoiStreet UE-36,Streetwear
RET-041529,664855,1115,2019-05-30,not_as_described,1,4741.0,8441,2019-05-15,MekongFit RS-03,Outdoor
RET-041530,664863,1104,2019-05-30,not_as_described,2,3545.6,64286,2019-05-13,MekongFit RP-50,Outdoor
RET-041531,664898,945,2019-06-12,wrong_size,3,24507.61,98702,2019-05-14,HanoiStreet UC-08,Streetwear
RET-041532,664954,2086,2019-05-27,wrong_size,6,16836.18,81095,2019-05-13,UrbanVN UC-21,Streetwear
RET-041534,664963,636,2019-05-30,wrong_size,1,10487.34,97507,2019-05-14,SaigonFlex UC-01,Streetwear
RET-041538,665009,1090,2019-05-29,late_delivery,1,4280.85,140282,2019-05-14,MekongFit RP-36,Outdoor
RET-041539,665021,2368,2019-06-02,wrong_size,4,31178.28,135263,2019-05-13,VietMotion UC-16,Streetwear
RET-041540,665039,2202,2019-06-05,changed_mind,5,16885.52,42502,2019-05-18,VietMotion MA-16,Casual
RET-041541,665048,206,2019-06-06,not_as_described,1,9880.95,15303,2019-05-16,IndigoViet UM-08,Streetwear
RET-041542,665116,578,2019-06-01,not_as_described,3,25542.91,53201,2019-05-16,SaigonFlex UC-43,Streetwear
RET-041543,665116,792,2019-06-02,late_delivery,2,1422.85,53201,2019-05-16,HanoiStreet RP-80,Outdoor
RET-041544,665117,791,2019-06-08,changed_mind,2,1373.76,53198,2019-05-17,HanoiStreet RP-79,Outdoor
RET-041545,665203,590,2019-05-24,changed_mind,1,9238.76,128925,2019-05-14,SaigonFlex UC-55,Streetwear
RET-041546,665210,989,2019-06-13,changed_mind,2,9009.01,107279,2019-05-18,HanoiStreet UC-52,Streetwear
RET-041547,665228,8,2019-05-21,wrong_size,7,33607.73,140253,2019-05-15,DragonWear MA-08,Casual
RET-041548,665253,995,2019-06-05,wrong_size,2,12763.73,150153,2019-05-18,HanoiStreet UC-58,Streetwear
RET-041549,665270,2090,2019-06-03,defective,3,11534.81,41616,2019-05-15,UrbanVN UC-25,Streetwear
RET-041550,665275,1851,2019-05-24,defective,1,3768.91,12648,2019-05-15,SaigonCore YY-46,GenZ
RET-041551,665283,945,2019-05-31,not_as_described,2,15075.14,16338,2019-05-16,HanoiStreet UC-08,Streetwear
RET-041552,665288,1180,2019-06-12,defective,1,5680.23,2037,2019-05-17,MekongFit UE-16,Streetwear
RET-041553,665293,690,2019-05-31,changed_mind,8,32683.63,6764,2019-05-18,SaigonFlex UC-55,Streetwear
RET-041554,665347,690,2019-06-10,wrong_size,1,4413.39,72935,2019-05-17,SaigonFlex UC-55,Streetwear
RET-041555,665355,2355,2019-06-05,wrong_size,1,7065.05,98926,2019-05-16,VietMotion UC-03,Streetwear
RET-041556,665368,1175,2019-06-13,not_as_described,3,21605.39,35570,2019-05-17,MekongFit UE-11,Streetwear
RET-041557,665388,487,2019-05-30,wrong_size,3,37853.12,114859,2019-05-16,SaigonFlex UM-92,Streetwear
RET-041559,665396,1077,2019-06-05,not_as_described,2,8348.99,103177,2019-05-15,MekongFit RP-23,Outdoor
RET-041560,665411,993,2019-06-05,changed_mind,1,3606.59,120823,2019-05-16,HanoiStreet UC-56,Streetwear
RET-041561,665450,674,2019-06-05,wrong_size,7,50850.59,107277,2019-05-17,SaigonFlex UC-39,Streetwear
RET-041562,665451,1182,2019-06-07,not_as_described,3,6448.48,109247,2019-05-18,MekongFit UE-18,Streetwear
RET-041563,665458,2295,2019-05-29,not_as_described,1,9233.31,152403,2019-05-17,VietMotion UM-10,Streetwear
RET-041565,665499,438,2019-06-14,not_as_described,1,11547.1,150189,2019-05-16,SaigonFlex UM-43,Streetwear
RET-041566,665541,615,2019-06-08,not_as_described,6,44051.0,51743,2019-05-17,SaigonFlex UC-80,Streetwear
RET-041567,665545,2280,2019-05-29,not_as_described,4,6977.4,63275,2019-05-16,VietMotion RS-13,Outdoor
RET-041568,665553,2280,2019-05-29,wrong_size,2,3998.29,70879,2019-05-18,VietMotion RS-13,Outdoor
RET-041569,665554,400,2019-06-07,late_delivery,2,16916.8,73217,2019-05-17,SaigonFlex UM-05,Streetwear
RET-041570,665556,907,2019-06-11,wrong_size,2,13941.59,77486,2019-05-19,HanoiStreet UE-16,Streetwear
RET-041572,665595,487,2019-06-09,wrong_size,1,12526.46,94537,2019-05-20,SaigonFlex UM-92,Streetwear
RET-041574,665606,633,2019-06-09,not_as_described,4,26535.83,125916,2019-05-19,SaigonFlex UC-98,Streetwear
RET-041575,665609,590,2019-06-13,defective,5,49041.48,129670,2019-05-16,SaigonFlex UC-55,Streetwear
RET-041576,665612,2145,2019-06-04,not_as_described,1,4094.34,109301,2019-05-19,PhoenixWear UR-21,Streetwear
RET-041579,665665,1120,2019-06-01,late_delivery,1,1885.37,42252,2019-05-22,MekongFit RS-08,Outdoor
RET-041582,665714,1172,2019-05-29,defective,6,34758.63,56058,2019-05-22,MekongFit UE-08,Streetwear
RET-041584,665784,2269,2019-06-08,wrong_size,5,18651.81,119163,2019-05-20,VietMotion RS-02,Outdoor
RET-041586,665981,959,2019-06-17,late_delivery,4,39449.24,28263,2019-05-20,HanoiStreet UC-22,Streetwear
RET-041587,666006,2098,2019-06-11,wrong_size,7,21923.65,114455,2019-05-20,UrbanVN YY-02,GenZ
RET-041588,666016,939,2019-06-02,late_delivery,2,7561.02,102714,2019-05-20,HanoiStreet UC-02,Streetwear
RET-041589,666036,491,2019-06-13,changed_mind,1,9539.86,76783,2019-05-22,SaigonFlex UM-96,Streetwear
RET-041592,666110,1009,2019-06-06,wrong_size,1,1255.17,147409,2019-05-20,HanoiStreet YY-10,GenZ
RET-041595,666122,1466,2019-05-31,wrong_size,1,2579.61,150370,2019-05-23,VietMode RP-58,Outdoor
RET-041596,666136,115,2019-06-08,changed_mind,6,63857.95,12993,2019-05-21,DragonWear UM-42,Streetwear
RET-041599,666172,585,2019-06-02,defective,5,22427.01,60541,2019-05-24,SaigonFlex UC-50,Streetwear
RET-041600,666172,2099,2019-06-10,wrong_size,3,14811.13,60541,2019-05-24,UrbanVN YY-03,GenZ
RET-041601,666178,400,2019-06-09,defective,2,18253.79,61939,2019-05-22,SaigonFlex UM-05,Streetwear
RET-041602,666224,1172,2019-06-04,defective,5,27668.8,112086,2019-05-21,MekongFit UE-08,Streetwear
RET-041604,666256,487,2019-06-18,wrong_size,4,45888.63,46732,2019-05-24,SaigonFlex UM-92,Streetwear
RET-041605,666264,1391,2019-06-06,defective,2,3570.97,81688,2019-05-23,VietMode RP-83,Outdoor
RET-041606,666275,438,2019-06-10,changed_mind,3,33153.4,112932,2019-05-23,SaigonFlex UM-43,Streetwear
RET-041607,666311,636,2019-06-13,defective,1,10289.61,143603,2019-05-23,SaigonFlex UC-01,Streetwear
RET-041608,666337,1182,2019-06-08,changed_mind,3,6107.28,134835,2019-05-22,MekongFit UE-18,Streetwear
RET-041609,666343,792,2019-06-07,wrong_size,2,1652.37,136179,2019-05-23,HanoiStreet RP-80,Outdoor
RET-041611,666359,1182,2019-06-06,changed_mind,1,1956.06,153579,2019-05-23,MekongFit UE-18,Streetwear
RET-041613,666392,1053,2019-06-05,changed_mind,1,3260.46,44692,2019-05-23,MekongFit MA-11,Casual
RET-041614,666428,609,2019-06-18,defective,2,19498.63,18971,2019-05-24,SaigonFlex UC-74,Streetwear
RET-041615,666445,1096,2019-06-04,wrong_size,4,5134.72,25523,2019-05-23,MekongFit RP-42,Outdoor
RET-041620,666468,578,2019-06-06,wrong_size,1,8982.81,85258,2019-05-25,SaigonFlex UC-43,Streetwear
RET-041621,666471,615,2019-06-19,not_as_described,1,7696.58,115497,2019-05-24,SaigonFlex UC-80,Streetwear
RET-041622,666480,2206,2019-06-16,late_delivery,2,2513.01,103998,2019-05-22,VietMotion RP-03,Outdoor
RET-041623,666480,2207,2019-06-12,changed_mind,7,8763.54,103998,2019-05-22,VietMotion RP-04,Outdoor
RET-041624,666494,789,2019-06-17,wrong_size,1,2548.5,157151,2019-05-22,HanoiStreet RP-77,Outdoor
RET-041625,666497,1519,2019-06-07,defective,1,2578.62,157301,2019-05-24,VietMode RP-11,Outdoor
RET-041626,666528,2269,2019-06-16,wrong_size,7,25825.39,80994,2019-05-22,VietMotion RS-02,Outdoor
RET-041627,666571,1912,2019-06-08,wrong_size,5,17432.65,141565,2019-05-23,UrbanVN MA-05,Casual
RET-041629,666590,2262,2019-06-02,wrong_size,1,3824.15,148460,2019-05-21,VietMotion RP-59,Outdoor
RET-041630,666610,674,2019-06-17,wrong_size,1,8325.78,40818,2019-05-24,SaigonFlex UC-39,Streetwear
RET-041631,666625,2045,2019-05-31,wrong_size,5,24178.84,15166,2019-05-23,UrbanVN UE-05,Streetwear
RET-041632,666633,1059,2019-06-06,wrong_size,1,1721.83,6990,2019-05-26,MekongFit RP-05,Outdoor
RET-041633,666675,2331,2019-06-12,changed_mind,3,19719.21,18963,2019-05-23,VietMotion UE-05,Streetwear
RET-041634,666681,636,2019-06-06,changed_mind,3,31142.36,53308,2019-05-23,SaigonFlex UC-01,Streetwear
RET-041635,666717,2295,2019-06-12,changed_mind,2,20094.84,36420,2019-05-25,VietMotion UM-10,Streetwear
RET-041636,666725,487,2019-06-01,defective,3,38230.18,32027,2019-05-22,SaigonFlex UM-92,Streetwear
RET-041638,666743,808,2019-06-14,not_as_described,1,4190.25,117483,2019-05-25,HanoiStreet RS-12,Outdoor
RET-041639,666749,2015,2019-06-17,wrong_size,1,4015.81,122156,2019-05-26,UrbanVN UR-18,Streetwear
RET-041640,666782,206,2019-06-12,defective,8,81020.38,129043,2019-05-25,IndigoViet UM-08,Streetwear
RET-041643,666845,780,2019-06-20,defective,7,23476.22,147447,2019-05-23,HanoiStreet RP-68,Outdoor
RET-041644,666850,2138,2019-06-17,wrong_size,1,4765.27,149219,2019-05-23,PhoenixWear UR-14,Streetwear
RET-041645,666851,763,2019-06-07,changed_mind,3,11580.0,149346,2019-05-23,HanoiStreet RP-51,Outdoor
RET-041646,666851,764,2019-06-10,wrong_size,1,3572.47,149346,2019-05-23,HanoiStreet RP-52,Outdoor
RET-041647,666876,578,2019-06-13,not_as_described,5,42161.19,10319,2019-05-26,SaigonFlex UC-43,Streetwear
RET-041648,666878,578,2019-06-22,changed_mind,2,15484.75,1709,2019-05-27,SaigonFlex UC-43,Streetwear
RET-041649,666974,62,2019-06-04,changed_mind,1,4151.54,137602,2019-05-23,DragonWear RP-17,Outdoor
RET-041650,666974,63,2019-06-15,defective,2,8656.95,137602,2019-05-23,DragonWear RP-18,Outdoor
RET-041651,666981,2350,2019-06-05,defective,1,4493.49,132687,2019-05-24,VietMotion UE-24,Streetwear
RET-041652,666987,2395,2019-06-04,not_as_described,1,1940.9,147479,2019-05-23,VietMotion YY-04,GenZ
RET-041653,667028,907,2019-06-10,changed_mind,1,7144.17,26065,2019-05-29,HanoiStreet UE-16,Streetwear
RET-041654,667046,2058,2019-06-07,changed_mind,4,11410.41,147709,2019-05-29,UrbanVN UE-18,Streetwear
RET-041655,667064,548,2019-06-22,wrong_size,6,35694.06,8710,2019-05-29,SaigonFlex UC-13,Streetwear
RET-041656,667071,1114,2019-06-27,wrong_size,6,10451.81,13090,2019-05-28,MekongFit RS-02,Outdoor
RET-041657,667107,1852,2019-06-15,defective,1,1975.41,65585,2019-05-29,SaigonCore YY-47,GenZ
RET-041658,667141,400,2019-06-09,not_as_described,2,17134.46,21566,2019-05-26,SaigonFlex UM-05,Streetwear
RET-041659,667162,578,2019-06-11,not_as_described,3,25921.14,73044,2019-05-28,SaigonFlex UC-43,Streetwear
RET-041660,667175,1213,2019-06-13,not_as_described,3,17948.15,25791,2019-05-27,MekongFit UC-15,Streetwear
RET-041662,667228,548,2019-06-14,wrong_size,2,11763.2,119177,2019-05-30,SaigonFlex UC-13,Streetwear
RET-041663,667243,1172,2019-06-15,changed_mind,2,9964.1,86166,2019-05-29,MekongFit UE-08,Streetwear
